def,county,geotypv,geotype,COUNTYFI_1,strata,ind,ind_strt,metric,value,climReg
"Number of Violent Crimes per 1,000 Population",Lake,6033,CO,6033,ViolentCrime,crime,crime_ViolentCrime,est,5.578538298,North Coast
"Number of Violent Crimes per 1,000 Population",Lassen,6035,CO,6035,ViolentCrime,crime,crime_ViolentCrime,est,3.810952738,North
"Number of Violent Crimes per 1,000 Population",Los Angeles,6037,CO,6037,ViolentCrime,crime,crime_ViolentCrime,est,4.029374604,South Coast
"Number of Violent Crimes per 1,000 Population",Madera,6039,CO,6039,ViolentCrime,crime,crime_ViolentCrime,est,6.656979028,Northern Central Valley
"Number of Violent Crimes per 1,000 Population",Marin,6041,CO,6041,ViolentCrime,crime,crime_ViolentCrime,est,2.014747955,Bay Area
"Number of Violent Crimes per 1,000 Population",Mariposa,6043,CO,6043,ViolentCrime,crime,crime_ViolentCrime,est,4.715127701,North Sierra
"Number of Violent Crimes per 1,000 Population",Mendocino,6045,CO,6045,ViolentCrime,crime,crime_ViolentCrime,est,5.398666346,North Coast
"Number of Violent Crimes per 1,000 Population",Merced,6047,CO,6047,ViolentCrime,crime,crime_ViolentCrime,est,5.879061467,Northern Central Valley
"Number of Violent Crimes per 1,000 Population",Modoc,6049,CO,6049,ViolentCrime,crime,crime_ViolentCrime,est,7.486979167,North
"Number of Violent Crimes per 1,000 Population",Mono,6051,CO,6051,ViolentCrime,crime,crime_ViolentCrime,est,2.014728359,Southeast Sierra
"Number of Violent Crimes per 1,000 Population",Monterey,6053,CO,6053,ViolentCrime,crime,crime_ViolentCrime,est,4.163552898,Central Coast
"Number of Violent Crimes per 1,000 Population",Napa,6055,CO,6055,ViolentCrime,crime,crime_ViolentCrime,est,2.978954437,Bay Area
"Number of Violent Crimes per 1,000 Population",Nevada,6057,CO,6057,ViolentCrime,crime,crime_ViolentCrime,est,4.406676165,North Sierra
"Number of Violent Crimes per 1,000 Population",Orange,6059,CO,6059,ViolentCrime,crime,crime_ViolentCrime,est,1.937326432,South Coast
"Number of Violent Crimes per 1,000 Population",Placer,6061,CO,6061,ViolentCrime,crime,crime_ViolentCrime,est,1.80281567,North Sierra
"Number of Violent Crimes per 1,000 Population",Plumas,6063,CO,6063,ViolentCrime,crime,crime_ViolentCrime,est,4.779717373,North Sierra
"Number of Violent Crimes per 1,000 Population",Riverside,6065,CO,6065,ViolentCrime,crime,crime_ViolentCrime,est,2.703416512,Desert
"Number of Violent Crimes per 1,000 Population",Sacramento,6067,CO,6067,ViolentCrime,crime,crime_ViolentCrime,est,5.14201964,Northern Central Valley
"Number of Violent Crimes per 1,000 Population",San Benito,6069,CO,6069,ViolentCrime,crime,crime_ViolentCrime,est,4.268143967,Central Coast
"Number of Violent Crimes per 1,000 Population",San Bernardino,6071,CO,6071,ViolentCrime,crime,crime_ViolentCrime,est,4.020875754,Desert
"Number of Violent Crimes per 1,000 Population",San Diego,6073,CO,6073,ViolentCrime,crime,crime_ViolentCrime,est,3.484837852,South Coast
"Number of Violent Crimes per 1,000 Population",San Francisco,6075,CO,6075,ViolentCrime,crime,crime_ViolentCrime,est,8.591339345,Bay Area
"Number of Violent Crimes per 1,000 Population",San Joaquin,6077,CO,6077,ViolentCrime,crime,crime_ViolentCrime,est,7.027158982,Northern Central Valley
"Number of Violent Crimes per 1,000 Population",San Luis Obispo,6079,CO,6079,ViolentCrime,crime,crime_ViolentCrime,est,3.861770996,Central Coast
"Number of Violent Crimes per 1,000 Population",San Mateo,6081,CO,6081,ViolentCrime,crime,crime_ViolentCrime,est,2.378006652,Bay Area
"Number of Violent Crimes per 1,000 Population",Santa Barbara,6083,CO,6083,ViolentCrime,crime,crime_ViolentCrime,est,3.261590624,Central Coast
"Number of Violent Crimes per 1,000 Population",Santa Clara,6085,CO,6085,ViolentCrime,crime,crime_ViolentCrime,est,2.443268574,Bay Area
"Number of Violent Crimes per 1,000 Population",Santa Cruz,6087,CO,6087,ViolentCrime,crime,crime_ViolentCrime,est,3.735182286,Central Coast
"Number of Violent Crimes per 1,000 Population",Shasta,6089,CO,6089,ViolentCrime,crime,crime_ViolentCrime,est,6.415620642,North
"Number of Violent Crimes per 1,000 Population",Sierra,6091,CO,6091,ViolentCrime,crime,crime_ViolentCrime,est,2.298850575,North Sierra
"Number of Violent Crimes per 1,000 Population",Siskiyou,6093,CO,6093,ViolentCrime,crime,crime_ViolentCrime,est,2.639543086,North
"Number of Violent Crimes per 1,000 Population",Solano,6095,CO,6095,ViolentCrime,crime,crime_ViolentCrime,est,4.724085992,Bay Area
"Number of Violent Crimes per 1,000 Population",Sonoma,6097,CO,6097,ViolentCrime,crime,crime_ViolentCrime,est,3.601003916,Bay Area
"Number of Violent Crimes per 1,000 Population",Stanislaus,6099,CO,6099,ViolentCrime,crime,crime_ViolentCrime,est,5.177445704,Northern Central Valley
"Number of Violent Crimes per 1,000 Population",Sutter,6101,CO,6101,ViolentCrime,crime,crime_ViolentCrime,est,2.563079056,Northern Central Valley
"Number of Violent Crimes per 1,000 Population",Tehama,6103,CO,6103,ViolentCrime,crime,crime_ViolentCrime,est,5.535841022,Northern Central Valley
"Number of Violent Crimes per 1,000 Population",Trinity,6105,CO,6105,ViolentCrime,crime,crime_ViolentCrime,est,2.228495023,North
"Number of Violent Crimes per 1,000 Population",Tulare,6107,CO,6107,ViolentCrime,crime,crime_ViolentCrime,est,4.603206659,Southern Central Valley
"Number of Violent Crimes per 1,000 Population",Tuolumne,6109,CO,6109,ViolentCrime,crime,crime_ViolentCrime,est,1.918027597,North Sierra
"Number of Violent Crimes per 1,000 Population",Ventura,6111,CO,6111,ViolentCrime,crime,crime_ViolentCrime,est,1.937721696,South Coast
"Number of Violent Crimes per 1,000 Population",Yolo,6113,CO,6113,ViolentCrime,crime,crime_ViolentCrime,est,3.125486836,Northern Central Valley
"Number of Violent Crimes per 1,000 Population",Yuba,6115,CO,6115,ViolentCrime,crime,crime_ViolentCrime,est,3.715237939,Northern Central Valley
Percent of population with a disability,Alameda,6001,CO,6001,mental,disability,disability_mental,est,3.7609515,Bay Area
Percent of population with a disability,Alpine,6003,CO,6003,mental,disability,disability_mental,est,3.7818821,Southeast Sierra
Percent of population with a disability,Amador,6005,CO,6005,mental,disability,disability_mental,est,5.7515481,North Sierra
Percent of population with a disability,Butte,6007,CO,6007,mental,disability,disability_mental,est,7.5362742,Northern Central Valley
Percent of population with a disability,Calaveras,6009,CO,6009,mental,disability,disability_mental,est,6.7860203,North Sierra
Percent of population with a disability,Colusa,6011,CO,6011,mental,disability,disability_mental,est,4.1506494,Northern Central Valley
Percent of population with a disability,Contra Costa,6013,CO,6013,mental,disability,disability_mental,est,3.7716795,Bay Area
Percent of population with a disability,Del Norte,6015,CO,6015,mental,disability,disability_mental,est,8.5471182,North Coast
Percent of population with a disability,El Dorado,6017,CO,6017,mental,disability,disability_mental,est,4.4968711,North Sierra
Percent of population with a disability,Fresno,6019,CO,6019,mental,disability,disability_mental,est,4.9689204,Southern Central Valley
Percent of population with a disability,Glenn,6021,CO,6021,mental,disability,disability_mental,est,6.4974619,Northern Central Valley
Percent of population with a disability,Humboldt,6023,CO,6023,mental,disability,disability_mental,est,6.6737888,North Coast
Percent of population with a disability,Imperial,6025,CO,6025,mental,disability,disability_mental,est,5.6766278,Desert
Percent of population with a disability,Inyo,6027,CO,6027,mental,disability,disability_mental,est,4.7458022,Southeast Sierra
Percent of population with a disability,Kern,6029,CO,6029,mental,disability,disability_mental,est,5.0428579,Southern Central Valley
Percent of population with a disability,Kings,6031,CO,6031,mental,disability,disability_mental,est,3.9305579,Southern Central Valley
Percent of population with a disability,Lake,6033,CO,6033,mental,disability,disability_mental,est,8.7651919,North Coast
Percent of population with a disability,Lassen,6035,CO,6035,mental,disability,disability_mental,est,5.9477609,North
Percent of population with a disability,Los Angeles,6037,CO,6037,mental,disability,disability_mental,est,3.8742803,South Coast
Percent of population with a disability,Madera,6039,CO,6039,mental,disability,disability_mental,est,4.4594885,Northern Central Valley
Percent of population with a disability,Marin,6041,CO,6041,mental,disability,disability_mental,est,3.1668345,Bay Area
Percent of population with a disability,Mariposa,6043,CO,6043,mental,disability,disability_mental,est,5.8962672,North Sierra
Percent of population with a disability,Mendocino,6045,CO,6045,mental,disability,disability_mental,est,6.0352033,North Coast
Percent of population with a disability,Merced,6047,CO,6047,mental,disability,disability_mental,est,6.5145425,Northern Central Valley
Percent of population with a disability,Modoc,6049,CO,6049,mental,disability,disability_mental,est,7.9140822,North
Percent of population with a disability,Mono,6051,CO,6051,mental,disability,disability_mental,est,2.9799558,Southeast Sierra
Percent of population with a disability,Monterey,6053,CO,6053,mental,disability,disability_mental,est,3.5010935,Central Coast
Percent of population with a disability,Napa,6055,CO,6055,mental,disability,disability_mental,est,4.1349637,Bay Area
Percent of population with a disability,Nevada,6057,CO,6057,mental,disability,disability_mental,est,4.9715468,North Sierra
Percent of population with a disability,Orange,6059,CO,6059,mental,disability,disability_mental,est,3.0041679,South Coast
Percent of population with a disability,Placer,6061,CO,6061,mental,disability,disability_mental,est,3.779028,North Sierra
Percent of population with a disability,Plumas,6063,CO,6063,mental,disability,disability_mental,est,6.4849674,North Sierra
Percent of population with a disability,Riverside,6065,CO,6065,mental,disability,disability_mental,est,3.9954041,Desert
Percent of population with a disability,Sacramento,6067,CO,6067,mental,disability,disability_mental,est,5.837434,Northern Central Valley
Percent of population with a disability,San Benito,6069,CO,6069,mental,disability,disability_mental,est,2.9088634,Central Coast
Percent of population with a disability,San Bernardino,6071,CO,6071,mental,disability,disability_mental,est,4.5336596,Desert
Percent of population with a disability,San Diego,6073,CO,6073,mental,disability,disability_mental,est,3.8231971,South Coast
Percent of population with a disability,San Francisco,6075,CO,6075,mental,disability,disability_mental,est,4.7213694,Bay Area
Percent of population with a disability,San Joaquin,6077,CO,6077,mental,disability,disability_mental,est,5.0155373,Northern Central Valley
Percent of population with a disability,San Luis Obispo,6079,CO,6079,mental,disability,disability_mental,est,3.8787126,Central Coast
Percent of population with a disability,San Mateo,6081,CO,6081,mental,disability,disability_mental,est,2.9447737,Bay Area
Percent of population with a disability,Santa Barbara,6083,CO,6083,mental,disability,disability_mental,est,3.9419461,Central Coast
Percent of population with a disability,Santa Clara,6085,CO,6085,mental,disability,disability_mental,est,3.0470619,Bay Area
Percent of population with a disability,Santa Cruz,6087,CO,6087,mental,disability,disability_mental,est,3.8366669,Central Coast
Percent of population with a disability,Shasta,6089,CO,6089,mental,disability,disability_mental,est,7.9654609,North
Percent of population with a disability,Sierra,6091,CO,6091,mental,disability,disability_mental,est,5.9831933,North Sierra
Percent of population with a disability,Siskiyou,6093,CO,6093,mental,disability,disability_mental,est,8.6581531,North
Percent of population with a disability,Solano,6095,CO,6095,mental,disability,disability_mental,est,3.9857682,Bay Area
Percent of population with a disability,Sonoma,6097,CO,6097,mental,disability,disability_mental,est,4.3396511,Bay Area
Percent of population with a disability,Stanislaus,6099,CO,6099,mental,disability,disability_mental,est,5.3464528,Northern Central Valley
Percent of population with a disability,Sutter,6101,CO,6101,mental,disability,disability_mental,est,5.9141598,Northern Central Valley
Percent of population with a disability,Tehama,6103,CO,6103,mental,disability,disability_mental,est,7.8069027,Northern Central Valley
Percent of population with a disability,Trinity,6105,CO,6105,mental,disability,disability_mental,est,7.0960613,North
Percent of population with a disability,Tulare,6107,CO,6107,mental,disability,disability_mental,est,4.1664775,Southern Central Valley
Percent of population with a disability,Tuolumne,6109,CO,6109,mental,disability,disability_mental,est,7.2853073,North Sierra
Percent of population with a disability,Ventura,6111,CO,6111,mental,disability,disability_mental,est,4.0218467,South Coast
Percent of population with a disability,Yolo,6113,CO,6113,mental,disability,disability_mental,est,4.1003204,Northern Central Valley
Percent of population with a disability,Yuba,6115,CO,6115,mental,disability,disability_mental,est,8.4368961,Northern Central Valley
Percent of population with a disability,Alameda,6001,CO,6001,physical,disability,disability_physical,est,5.2805739,Bay Area
Percent of population with a disability,Alpine,6003,CO,6003,physical,disability,disability_physical,est,7.7396658,Southeast Sierra
Percent of population with a disability,Amador,6005,CO,6005,physical,disability,disability_physical,est,9.5734034,North Sierra
Percent of population with a disability,Butte,6007,CO,6007,physical,disability,disability_physical,est,9.127233,Northern Central Valley
Percent of population with a disability,Calaveras,6009,CO,6009,physical,disability,disability_physical,est,10.2600922,North Sierra
Percent of population with a disability,Colusa,6011,CO,6011,physical,disability,disability_physical,est,7.0545455,Northern Central Valley
Percent of population with a disability,Contra Costa,6013,CO,6013,physical,disability,disability_physical,est,5.5514768,Bay Area
Percent of population with a disability,Del Norte,6015,CO,6015,physical,disability,disability_physical,est,12.4508295,North Coast
