"def","county","geotypv","geotype","COUNTYFI_1","strata","ind","ind_strt","metric","value","climReg"
"Number of Violent Crimes per 1,000 Population","Butte",6007,"CO","06007","ViolentCrime","crime","crime_ViolentCrime","est",2.85116812448002,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Calaveras",6009,"CO","06009","ViolentCrime","crime","crime_ViolentCrime","est",2.91767663165455,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Colusa",6011,"CO","06011","ViolentCrime","crime","crime_ViolentCrime","est",2.00662653413598,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Contra Costa",6013,"CO","06013","ViolentCrime","crime","crime_ViolentCrime","est",3.63350160026345,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Del Norte",6015,"CO","06015","ViolentCrime","crime","crime_ViolentCrime","est",6.19885940986858,"North Coast"
"Number of Violent Crimes per 1,000 Population","El Dorado",6017,"CO","06017","ViolentCrime","crime","crime_ViolentCrime","est",2.15934887326283,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Fresno",6019,"CO","06019","ViolentCrime","crime","crime_ViolentCrime","est",5.10109451380848,"Southern Central Valley"
"Number of Violent Crimes per 1,000 Population","Glenn",6021,"CO","06021","ViolentCrime","crime","crime_ViolentCrime","est",5.39382032505805,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Humboldt",6023,"CO","06023","ViolentCrime","crime","crime_ViolentCrime","est",3.51272436229972,"North Coast"
"Number of Violent Crimes per 1,000 Population","Imperial",6025,"CO","06025","ViolentCrime","crime","crime_ViolentCrime","est",3.04307391667746,"Desert"
"Number of Violent Crimes per 1,000 Population","Inyo",6027,"CO","06027","ViolentCrime","crime","crime_ViolentCrime","est",4.05230170736979,"Southeast Sierra"
"Number of Violent Crimes per 1,000 Population","Kern",6029,"CO","06029","ViolentCrime","crime","crime_ViolentCrime","est",5.76315063059469,"Southern Central Valley"
"Number of Violent Crimes per 1,000 Population","Kings",6031,"CO","06031","ViolentCrime","crime","crime_ViolentCrime","est",4.79319828634897,"Southern Central Valley"
"Number of Violent Crimes per 1,000 Population","Lake",6033,"CO","06033","ViolentCrime","crime","crime_ViolentCrime","est",5.57853829760562,"North Coast"
"Number of Violent Crimes per 1,000 Population","Lassen",6035,"CO","06035","ViolentCrime","crime","crime_ViolentCrime","est",3.81095273818455,"North"
"Number of Violent Crimes per 1,000 Population","Los Angeles",6037,"CO","06037","ViolentCrime","crime","crime_ViolentCrime","est",4.02937460382489,"South Coast"
"Number of Violent Crimes per 1,000 Population","Madera",6039,"CO","06039","ViolentCrime","crime","crime_ViolentCrime","est",6.6569790275705,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Marin",6041,"CO","06041","ViolentCrime","crime","crime_ViolentCrime","est",2.01474795503083,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Mariposa",6043,"CO","06043","ViolentCrime","crime","crime_ViolentCrime","est",4.71512770137525,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Mendocino",6045,"CO","06045","ViolentCrime","crime","crime_ViolentCrime","est",5.3986663464068,"North Coast"
"Number of Violent Crimes per 1,000 Population","Merced",6047,"CO","06047","ViolentCrime","crime","crime_ViolentCrime","est",5.8790614673835,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Modoc",6049,"CO","06049","ViolentCrime","crime","crime_ViolentCrime","est",7.48697916666667,"North"
"Number of Violent Crimes per 1,000 Population","Mono",6051,"CO","06051","ViolentCrime","crime","crime_ViolentCrime","est",2.01472835903849,"Southeast Sierra"
"Number of Violent Crimes per 1,000 Population","Monterey",6053,"CO","06053","ViolentCrime","crime","crime_ViolentCrime","est",4.16355289847336,"Central Coast"
"Number of Violent Crimes per 1,000 Population","Napa",6055,"CO","06055","ViolentCrime","crime","crime_ViolentCrime","est",2.97895443699904,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Nevada",6057,"CO","06057","ViolentCrime","crime","crime_ViolentCrime","est",4.4066761652758,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Orange",6059,"CO","06059","ViolentCrime","crime","crime_ViolentCrime","est",1.93732643180832,"South Coast"
"Number of Violent Crimes per 1,000 Population","Placer",6061,"CO","06061","ViolentCrime","crime","crime_ViolentCrime","est",1.80281567029233,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Plumas",6063,"CO","06063","ViolentCrime","crime","crime_ViolentCrime","est",4.77971737323358,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Riverside",6065,"CO","06065","ViolentCrime","crime","crime_ViolentCrime","est",2.70341651180386,"Desert"
"Number of Violent Crimes per 1,000 Population","Sacramento",6067,"CO","06067","ViolentCrime","crime","crime_ViolentCrime","est",5.14201964025705,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","San Benito",6069,"CO","06069","ViolentCrime","crime","crime_ViolentCrime","est",4.26814396710916,"Central Coast"
"Number of Violent Crimes per 1,000 Population","San Bernardino",6071,"CO","06071","ViolentCrime","crime","crime_ViolentCrime","est",4.02087575379502,"Desert"
"Number of Violent Crimes per 1,000 Population","San Diego",6073,"CO","06073","ViolentCrime","crime","crime_ViolentCrime","est",3.48483785195755,"South Coast"
"Number of Violent Crimes per 1,000 Population","San Francisco",6075,"CO","06075","ViolentCrime","crime","crime_ViolentCrime","est",8.5913393447125,"Bay Area"
"Number of Violent Crimes per 1,000 Population","San Joaquin",6077,"CO","06077","ViolentCrime","crime","crime_ViolentCrime","est",7.02715898171104,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","San Luis Obispo",6079,"CO","06079","ViolentCrime","crime","crime_ViolentCrime","est",3.86177099589619,"Central Coast"
"Number of Violent Crimes per 1,000 Population","San Mateo",6081,"CO","06081","ViolentCrime","crime","crime_ViolentCrime","est",2.37800665199158,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Santa Barbara",6083,"CO","06083","ViolentCrime","crime","crime_ViolentCrime","est",3.26159062430898,"Central Coast"
"Number of Violent Crimes per 1,000 Population","Santa Clara",6085,"CO","06085","ViolentCrime","crime","crime_ViolentCrime","est",2.44326857433287,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Santa Cruz",6087,"CO","06087","ViolentCrime","crime","crime_ViolentCrime","est",3.73518228584209,"Central Coast"
"Number of Violent Crimes per 1,000 Population","Shasta",6089,"CO","06089","ViolentCrime","crime","crime_ViolentCrime","est",6.41562064156206,"North"
"Number of Violent Crimes per 1,000 Population","Sierra",6091,"CO","06091","ViolentCrime","crime","crime_ViolentCrime","est",2.29885057471264,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Siskiyou",6093,"CO","06093","ViolentCrime","crime","crime_ViolentCrime","est",2.63954308598994,"North"
"Number of Violent Crimes per 1,000 Population","Solano",6095,"CO","06095","ViolentCrime","crime","crime_ViolentCrime","est",4.72408599205806,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Sonoma",6097,"CO","06097","ViolentCrime","crime","crime_ViolentCrime","est",3.60100391624332,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Stanislaus",6099,"CO","06099","ViolentCrime","crime","crime_ViolentCrime","est",5.1774457044929,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Sutter",6101,"CO","06101","ViolentCrime","crime","crime_ViolentCrime","est",2.5630790562827,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Tehama",6103,"CO","06103","ViolentCrime","crime","crime_ViolentCrime","est",5.53584102200142,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Trinity",6105,"CO","06105","ViolentCrime","crime","crime_ViolentCrime","est",2.22849502302778,"North"
"Number of Violent Crimes per 1,000 Population","Tulare",6107,"CO","06107","ViolentCrime","crime","crime_ViolentCrime","est",4.60320665917393,"Southern Central Valley"
"Number of Violent Crimes per 1,000 Population","Tuolumne",6109,"CO","06109","ViolentCrime","crime","crime_ViolentCrime","est",1.91802759725145,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Ventura",6111,"CO","06111","ViolentCrime","crime","crime_ViolentCrime","est",1.93772169605961,"South Coast"
"Number of Violent Crimes per 1,000 Population","Yolo",6113,"CO","06113","ViolentCrime","crime","crime_ViolentCrime","est",3.12548683595576,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Yuba",6115,"CO","06115","ViolentCrime","crime","crime_ViolentCrime","est",3.71523793913566,"Northern Central Valley"
"Percent of population with a disability","Alameda",6001,"CO","06001","mental","disability","disability_mental","est",3.7609515,"Bay Area"
"Percent of population with a disability","Alpine",6003,"CO","06003","mental","disability","disability_mental","est",3.7818821,"Southeast Sierra"
"Percent of population with a disability","Amador",6005,"CO","06005","mental","disability","disability_mental","est",5.7515481,"North Sierra"
"Percent of population with a disability","Butte",6007,"CO","06007","mental","disability","disability_mental","est",7.5362742,"Northern Central Valley"
"Percent of population with a disability","Calaveras",6009,"CO","06009","mental","disability","disability_mental","est",6.7860203,"North Sierra"
"Percent of population with a disability","Colusa",6011,"CO","06011","mental","disability","disability_mental","est",4.1506494,"Northern Central Valley"
"Percent of population with a disability","Contra Costa",6013,"CO","06013","mental","disability","disability_mental","est",3.7716795,"Bay Area"
"Percent of population with a disability","Del Norte",6015,"CO","06015","mental","disability","disability_mental","est",8.5471182,"North Coast"
"Percent of population with a disability","El Dorado",6017,"CO","06017","mental","disability","disability_mental","est",4.4968711,"North Sierra"
"Percent of population with a disability","Fresno",6019,"CO","06019","mental","disability","disability_mental","est",4.9689204,"Southern Central Valley"
"Percent of population with a disability","Glenn",6021,"CO","06021","mental","disability","disability_mental","est",6.4974619,"Northern Central Valley"
"Percent of population with a disability","Humboldt",6023,"CO","06023","mental","disability","disability_mental","est",6.6737888,"North Coast"
"Percent of population with a disability","Imperial",6025,"CO","06025","mental","disability","disability_mental","est",5.6766278,"Desert"
"Percent of population with a disability","Inyo",6027,"CO","06027","mental","disability","disability_mental","est",4.7458022,"Southeast Sierra"
"Percent of population with a disability","Kern",6029,"CO","06029","mental","disability","disability_mental","est",5.0428579,"Southern Central Valley"
"Percent of population with a disability","Kings",6031,"CO","06031","mental","disability","disability_mental","est",3.9305579,"Southern Central Valley"
"Percent of population with a disability","Lake",6033,"CO","06033","mental","disability","disability_mental","est",8.7651919,"North Coast"
"Percent of population with a disability","Lassen",6035,"CO","06035","mental","disability","disability_mental","est",5.9477609,"North"
"Percent of population with a disability","Los Angeles",6037,"CO","06037","mental","disability","disability_mental","est",3.8742803,"South Coast"
